boundary,index,ey_num_of_building,ey_mean_building_sqm,changeos_ratio_of_building,changeos_damaged_building_vs_all_building
"POLYGON ((806698.0000016 2035782.46911, 806698.0000016 2035938.71911, 806854.2500016 2035938.71911, 806854.2500016 2035782.46911, 806698.0000016 2035782.46911))",9339,34.0,256.93618513168667,0.22972488403320312,0.07857724049750087
"POLYGON ((807479.2500016 2036094.96911, 807479.2500016 2036251.21911, 807635.5000016 2036251.21911, 807635.5000016 2036094.96911, 807479.2500016 2036094.96911))",1621,9.0,293.9977137395372,0.10152816772460938,0.0336652263761037
"POLYGON ((803416.7500016 2036563.71911, 803416.7500016 2036719.96911, 803573.0000016 2036719.96911, 803573.0000016 2036563.71911, 803416.7500016 2036563.71911))",9037,29.0,384.04318183029136,0.39272308349609375,9.713453132588635e-05
"POLYGON ((804198.0000016 2040469.96911, 804198.0000016 2040626.21911, 804354.2500016 2040626.21911, 804354.2500016 2040469.96911, 804198.0000016 2040469.96911))",27,32.0,197.29733913520124,0.33312225341796875,0.0
"POLYGON ((807948.0000016 2031563.71911, 807948.0000016 2031719.96911, 808104.2500016 2031719.96911, 808104.2500016 2031563.71911, 807948.0000016 2031563.71911))",1835,16.0,184.97201510504678,0.18295669555664062,0.2757865765934822
"POLYGON ((799979.2500016 2037501.21911, 799979.2500016 2037657.46911, 800135.5000016 2037657.46911, 800135.5000016 2037501.21911, 799979.2500016 2037501.21911))",9343,11.0,374.1502949041958,0.20056533813476562,0.0
"POLYGON ((805291.7500016 2031251.21911, 805291.7500016 2031407.46911, 805448.0000016 2031407.46911, 805448.0000016 2031251.21911, 805291.7500016 2031251.21911))",2607,6.0,468.0672008881922,0.13536453247070312,0.0
"POLYGON ((797166.7500016 2042032.46911, 797166.7500016 2042188.71911, 797323.0000016 2042188.71911, 797323.0000016 2042032.46911, 797166.7500016 2042032.46911))",2950,46.0,182.02951667822649,0.2700004577636719,0.0
"POLYGON ((798573.0000016 2041407.46911, 798573.0000016 2041563.71911, 798729.2500016 2041563.71911, 798729.2500016 2041407.46911, 798573.0000016 2041407.46911))",4865,27.0,297.31271325875474,0.370697021484375,0.0
"POLYGON ((799979.2500016 2034376.21911, 799979.2500016 2034532.46911, 800135.5000016 2034532.46911, 800135.5000016 2034376.21911, 799979.2500016 2034376.21911))",2475,25.0,178.31205772944332,0.24054718017578125,0.0
"POLYGON ((797948.0000016 2033907.46911, 797948.0000016 2034063.71911, 798104.2500016 2034063.71911, 798104.2500016 2033907.46911, 797948.0000016 2033907.46911))",8721,41.0,193.9077792617729,0.4886283874511719,0.0
"POLYGON ((798885.5000016 2037188.71911, 798885.5000016 2037344.96911, 799041.7500016 2037344.96911, 799041.7500016 2037188.71911, 798885.5000016 2037188.71911))",2672,33.0,232.56565962964893,0.4612274169921875,0.0
"POLYGON ((798260.5000016 2032969.96911, 798260.5000016 2033126.21911, 798416.7500016 2033126.21911, 798416.7500016 2032969.96911, 798260.5000016 2032969.96911))",297,27.0,175.56829773730811,0.4008750915527344,0.0
"POLYGON ((802323.0000016 2033438.71911, 802323.0000016 2033594.96911, 802479.2500016 2033594.96911, 802479.2500016 2033438.71911, 802323.0000016 2033438.71911))",9498,2.0,688.0493260445742,0.13013076782226562,0.0
"POLYGON ((803260.5000016 2033438.71911, 803260.5000016 2033594.96911, 803416.7500016 2033594.96911, 803416.7500016 2033438.71911, 803260.5000016 2033438.71911))",2339,17.0,216.18753414567735,0.409393310546875,0.0
"POLYGON ((801073.0000016 2034688.71911, 801073.0000016 2034844.96911, 801229.2500016 2034844.96911, 801229.2500016 2034688.71911, 801073.0000016 2034688.71911))",5129,31.0,262.17945872630304,0.23244857788085938,0.0
"POLYGON ((798416.7500016 2035626.21911, 798416.7500016 2035782.46911, 798573.0000016 2035782.46911, 798573.0000016 2035626.21911, 798416.7500016 2035626.21911))",7469,45.0,206.33053195725142,0.1954498291015625,0.0
"POLYGON ((799979.2500016 2033751.21911, 799979.2500016 2033907.46911, 800135.5000016 2033907.46911, 800135.5000016 2033751.21911, 799979.2500016 2033751.21911))",1322,45.0,238.90551731658968,0.4906730651855469,0.04256493582218352
"POLYGON ((803104.2500016 2036251.21911, 803104.2500016 2036407.46911, 803260.5000016 2036407.46911, 803260.5000016 2036251.21911, 803104.2500016 2036251.21911))",7981,34.0,240.01286076497414,0.32659912109375,0.0
"POLYGON ((802323.0000016 2035469.96911, 802323.0000016 2035626.21911, 802479.2500016 2035626.21911, 802479.2500016 2035469.96911, 802323.0000016 2035469.96911))",10532,34.0,206.96276200964738,0.4209175109863281,0.0
"POLYGON ((804041.7500016 2035782.46911, 804041.7500016 2035938.71911, 804198.0000016 2035938.71911, 804198.0000016 2035782.46911, 804041.7500016 2035782.46911))",2328,41.0,175.482651836996,0.3186378479003906,0.006021860671144154
"POLYGON ((801854.2500016 2032813.71911, 801854.2500016 2032969.96911, 802010.5000016 2032969.96911, 802010.5000016 2032813.71911, 801854.2500016 2032813.71911))",4899,22.0,207.5145279757843,0.23888778686523438,0.132778691535059
"POLYGON ((803885.5000016 2032813.71911, 803885.5000016 2032969.96911, 804041.7500016 2032969.96911, 804041.7500016 2032813.71911, 803885.5000016 2032813.71911))",6140,25.0,216.228332633842,0.4334831237792969,0.0
"POLYGON ((800135.5000016 2042188.71911, 800135.5000016 2042344.96911, 800291.7500016 2042344.96911, 800291.7500016 2042188.71911, 800135.5000016 2042188.71911))",1907,4.0,2525.165721313643,0.28247833251953125,0.11615124915597569
"POLYGON ((797479.2500016 2036407.46911, 797479.2500016 2036563.71911, 797635.5000016 2036563.71911, 797635.5000016 2036407.46911, 797479.2500016 2036407.46911))",6449,15.0,156.72869381065811,0.13879013061523438,0.0805870873759723
"POLYGON ((801541.7500016 2026563.71911, 801541.7500016 2026719.96911, 801698.0000016 2026719.96911, 801698.0000016 2026563.71911, 801541.7500016 2026563.71911))",3997,10.0,222.83316843554317,0.14556884765625,0.2394916142557652
"POLYGON ((807323.0000016 2028126.21911, 807323.0000016 2028282.46911, 807479.2500016 2028282.46911, 807479.2500016 2028126.21911, 807323.0000016 2028126.21911))",5548,5.0,153.14894414569238,0.11843490600585938,0.31874255161529297
"POLYGON ((807166.7500016 2038438.71911, 807166.7500016 2038594.96911, 807323.0000016 2038594.96911, 807323.0000016 2038438.71911, 807166.7500016 2038438.71911))",6271,60.0,196.37029929188674,0.41590118408203125,0.0
"POLYGON ((802010.5000016 2027344.96911, 802010.5000016 2027501.21911, 802166.7500016 2027501.21911, 802166.7500016 2027344.96911, 802010.5000016 2027344.96911))",9048,9.0,134.59478856549453,0.14432525634765625,0.08024528202146218
"POLYGON ((804354.2500016 2039688.71911, 804354.2500016 2039844.96911, 804510.5000016 2039844.96911, 804510.5000016 2039688.71911, 804354.2500016 2039688.71911))",10616,3.0,9169.817044772206,0.39833831787109375,0.0
"POLYGON ((801229.2500016 2040157.46911, 801229.2500016 2040313.71911, 801385.5000016 2040313.71911, 801385.5000016 2040157.46911, 801229.2500016 2040157.46911))",1471,48.0,171.15008946891808,0.4383277893066406,0.0
"POLYGON ((802010.5000016 2034844.96911, 802010.5000016 2035001.21911, 802166.7500016 2035001.21911, 802166.7500016 2034844.96911, 802010.5000016 2034844.96911))",1052,6.0,1356.300036524543,0.3487510681152344,0.9917854369250626
"POLYGON ((805916.7500016 2026719.96911, 805916.7500016 2026876.21911, 806073.0000016 2026876.21911, 806073.0000016 2026719.96911, 805916.7500016 2026719.96911))",8752,20.0,205.39374771246622,0.16881942749023438,0.024449214777991186
"POLYGON ((807166.7500016 2031563.71911, 807166.7500016 2031719.96911, 807323.0000016 2031719.96911, 807323.0000016 2031563.71911, 807166.7500016 2031563.71911))",761,36.0,181.78820160613319,0.10043716430664062,0.0
"POLYGON ((803260.5000016 2032657.46911, 803260.5000016 2032813.71911, 803416.7500016 2032813.71911, 803416.7500016 2032657.46911, 803260.5000016 2032657.46911))",5405,31.0,160.8871236052827,0.24180984497070312,0.0
"POLYGON ((799510.5000016 2040938.71911, 799510.5000016 2041094.96911, 799666.7500016 2041094.96911, 799666.7500016 2040938.71911, 799510.5000016 2040938.71911))",7657,41.0,162.68810658401773,0.320831298828125,0.0
"POLYGON ((804666.7500016 2040626.21911, 804666.7500016 2040782.46911, 804823.0000016 2040782.46911, 804823.0000016 2040626.21911, 804666.7500016 2040626.21911))",5543,28.0,130.21614361695143,0.3649253845214844,0.0
"POLYGON ((801229.2500016 2039532.46911, 801229.2500016 2039688.71911, 801385.5000016 2039688.71911, 801385.5000016 2039532.46911, 801229.2500016 2039532.46911))",3594,19.0,851.3602047549037,0.19310760498046875,0.38319307810833236
"POLYGON ((799979.2500016 2034532.46911, 799979.2500016 2034688.71911, 800135.5000016 2034688.71911, 800135.5000016 2034532.46911, 799979.2500016 2034532.46911))",79,7.0,181.8735181213906,0.10876083374023438,0.0
"POLYGON ((808104.2500016 2033594.96911, 808104.2500016 2033751.21911, 808260.5000016 2033751.21911, 808260.5000016 2033594.96911, 808104.2500016 2033594.96911))",2419,12.0,223.50189796356005,0.25485992431640625,0.0
"POLYGON ((803885.5000016 2035938.71911, 803885.5000016 2036094.96911, 804041.7500016 2036094.96911, 804041.7500016 2035938.71911, 803885.5000016 2035938.71911))",6967,25.0,155.97849569252375,0.23712158203125,0.0
"POLYGON ((799823.0000016 2035782.46911, 799823.0000016 2035938.71911, 799979.2500016 2035938.71911, 799979.2500016 2035782.46911, 799823.0000016 2035782.46911))",7956,20.0,493.19420509373094,0.29311370849609375,0.0
"POLYGON ((804041.7500016 2034376.21911, 804041.7500016 2034532.46911, 804198.0000016 2034532.46911, 804198.0000016 2034376.21911, 804041.7500016 2034376.21911))",10692,27.0,194.3925126394362,0.33538818359375,0.0
"POLYGON ((804979.2500016 2040626.21911, 804979.2500016 2040782.46911, 805135.5000016 2040782.46911, 805135.5000016 2040626.21911, 804979.2500016 2040626.21911))",4577,5.0,2733.863583996067,0.20318603515625,0.33307674977470714
"POLYGON ((801073.0000016 2035313.71911, 801073.0000016 2035469.96911, 801229.2500016 2035469.96911, 801229.2500016 2035313.71911, 801073.0000016 2035313.71911))",3093,15.0,338.11062687339165,0.1069183349609375,0.13379477665191952
"POLYGON ((799823.0000016 2032344.96911, 799823.0000016 2032501.21911, 799979.2500016 2032501.21911, 799979.2500016 2032344.96911, 799823.0000016 2032344.96911))",10250,67.0,173.62041364863225,0.454315185546875,0.0
"POLYGON ((801698.0000016 2031251.21911, 801698.0000016 2031407.46911, 801854.2500016 2031407.46911, 801854.2500016 2031251.21911, 801698.0000016 2031251.21911))",8016,14.0,155.65385746328187,0.18337249755859375,0.0
"POLYGON ((802948.0000016 2034688.71911, 802948.0000016 2034844.96911, 803104.2500016 2034844.96911, 803104.2500016 2034688.71911, 802948.0000016 2034688.71911))",4159,14.0,276.61584413988965,0.24144363403320312,0.0
"POLYGON ((798729.2500016 2037188.71911, 798729.2500016 2037344.96911, 798885.5000016 2037344.96911, 798885.5000016 2037188.71911, 798729.2500016 2037188.71911))",966,32.0,222.0338233923507,0.3726768493652344,0.0
"POLYGON ((799510.5000016 2034532.46911, 799510.5000016 2034688.71911, 799666.7500016 2034688.71911, 799666.7500016 2034532.46911, 799510.5000016 2034532.46911))",8063,39.0,191.4402361674922,0.3397026062011719,0.0
"POLYGON ((800916.7500016 2036719.96911, 800916.7500016 2036876.21911, 801073.0000016 2036876.21911, 801073.0000016 2036719.96911, 800916.7500016 2036719.96911))",4134,7.0,798.6715422921194,0.19472122192382812,0.0
"POLYGON ((800604.2500016 2039532.46911, 800604.2500016 2039688.71911, 800760.5000016 2039688.71911, 800760.5000016 2039532.46911, 800604.2500016 2039532.46911))",375,3.0,5027.18384988588,0.2622833251953125,0.05099191343300948
"POLYGON ((799041.7500016 2038594.96911, 799041.7500016 2038751.21911, 799198.0000016 2038751.21911, 799198.0000016 2038594.96911, 799041.7500016 2038594.96911))",4823,31.0,229.7726741750158,0.3117103576660156,0.21401735341989647
"POLYGON ((807479.2500016 2037657.46911, 807479.2500016 2037813.71911, 807635.5000016 2037813.71911, 807635.5000016 2037657.46911, 807479.2500016 2037657.46911))",10266,38.0,210.77511990757074,0.15956878662109375,0.0
"POLYGON ((796698.0000016 2032657.46911, 796698.0000016 2032813.71911, 796854.2500016 2032813.71911, 796854.2500016 2032657.46911, 796698.0000016 2032657.46911))",7903,59.0,187.79468404457978,0.4696044921875,0.0
"POLYGON ((798573.0000016 2037188.71911, 798573.0000016 2037344.96911, 798729.2500016 2037344.96911, 798729.2500016 2037188.71911, 798573.0000016 2037188.71911))",9964,35.0,228.06347753561175,0.3313941955566406,0.0
"POLYGON ((807479.2500016 2032813.71911, 807479.2500016 2032969.96911, 807635.5000016 2032969.96911, 807635.5000016 2032813.71911, 807479.2500016 2032813.71911))",9185,37.0,253.06123974600166,0.450775146484375,0.0
"POLYGON ((797635.5000016 2028282.46911, 797635.5000016 2028438.71911, 797791.7500016 2028438.71911, 797791.7500016 2028282.46911, 797635.5000016 2028282.46911))",4078,9.0,174.69939801539323,0.10758590698242188,0.37726482998262595
"POLYGON ((804510.5000016 2033438.71911, 804510.5000016 2033594.96911, 804666.7500016 2033594.96911, 804666.7500016 2033438.71911, 804510.5000016 2033438.71911))",5172,22.0,179.43215480997193,0.3396797180175781,0.0
"POLYGON ((801229.2500016 2039844.96911, 801229.2500016 2040001.21911, 801385.5000016 2040001.21911, 801385.5000016 2039844.96911, 801229.2500016 2039844.96911))",5883,15.0,1532.16889260989,0.19126510620117188,0.0
"POLYGON ((807166.7500016 2032969.96911, 807166.7500016 2033126.21911, 807323.0000016 2033126.21911, 807323.0000016 2032969.96911, 807166.7500016 2032969.96911))",4662,33.0,261.38968853115466,0.3896598815917969,0.17848786552713247
"POLYGON ((796698.0000016 2035938.71911, 796698.0000016 2036094.96911, 796854.2500016 2036094.96911, 796854.2500016 2035938.71911, 796698.0000016 2035938.71911))",5299,15.0,157.99847794346235,0.12264633178710938,0.0
"POLYGON ((801698.0000016 2032501.21911, 801698.0000016 2032657.46911, 801854.2500016 2032657.46911, 801854.2500016 2032501.21911, 801698.0000016 2032501.21911))",1937,22.0,157.5867363862485,0.23324966430664062,0.5601766293237387
"POLYGON ((804823.0000016 2034844.96911, 804823.0000016 2035001.21911, 804979.2500016 2035001.21911, 804979.2500016 2034844.96911, 804823.0000016 2034844.96911))",4713,16.0,279.6293227031192,0.16122055053710938,0.37929157892246174
"POLYGON ((797635.5000016 2042813.71911, 797635.5000016 2042969.96911, 797791.7500016 2042969.96911, 797791.7500016 2042813.71911, 797635.5000016 2042813.71911))",6355,30.0,168.7593091925637,0.23082733154296875,0.0
"POLYGON ((802010.5000016 2033126.21911, 802010.5000016 2033282.46911, 802166.7500016 2033282.46911, 802166.7500016 2033126.21911, 802010.5000016 2033126.21911))",8818,39.0,236.20780910844113,0.33099365234375,0.0
"POLYGON ((799666.7500016 2033751.21911, 799666.7500016 2033907.46911, 799823.0000016 2033907.46911, 799823.0000016 2033751.21911, 799666.7500016 2033751.21911))",6949,27.0,213.95448665305872,0.3225135803222656,0.0
"POLYGON ((797635.5000016 2035157.46911, 797635.5000016 2035313.71911, 797791.7500016 2035313.71911, 797791.7500016 2035157.46911, 797635.5000016 2035157.46911))",7427,46.0,192.17701707840467,0.4865989685058594,0.0
"POLYGON ((802948.0000016 2029688.71911, 802948.0000016 2029844.96911, 803104.2500016 2029844.96911, 803104.2500016 2029688.71911, 802948.0000016 2029688.71911))",921,20.0,165.98230911473823,0.207244873046875,0.4051133853629804
"POLYGON ((801385.5000016 2035626.21911, 801385.5000016 2035782.46911, 801541.7500016 2035782.46911, 801541.7500016 2035626.21911, 801385.5000016 2035626.21911))",1704,30.0,231.83662955357283,0.189178466796875,0.0
"POLYGON ((804979.2500016 2038751.21911, 804979.2500016 2038907.46911, 805135.5000016 2038907.46911, 805135.5000016 2038751.21911, 804979.2500016 2038751.21911))",3349,7.0,3799.0120395499475,0.4714851379394531,0.0
"POLYGON ((796698.0000016 2036563.71911, 796698.0000016 2036719.96911, 796854.2500016 2036719.96911, 796854.2500016 2036563.71911, 796698.0000016 2036563.71911))",1228,39.0,207.0767037892141,0.39163970947265625,0.0
"POLYGON ((797166.7500016 2037813.71911, 797166.7500016 2037969.96911, 797323.0000016 2037969.96911, 797323.0000016 2037813.71911, 797166.7500016 2037813.71911))",673,2.0,5234.164421952388,0.4030952453613281,0.9686000624591886
"POLYGON ((802948.0000016 2033126.21911, 802948.0000016 2033282.46911, 803104.2500016 2033282.46911, 803104.2500016 2033126.21911, 802948.0000016 2033126.21911))",9097,21.0,172.98522727936395,0.1613616943359375,0.1444208037825059
"POLYGON ((799666.7500016 2037501.21911, 799666.7500016 2037657.46911, 799823.0000016 2037657.46911, 799823.0000016 2037501.21911, 799666.7500016 2037501.21911))",8724,3.0,5838.933542491079,0.3407936096191406,0.44597423240090894
"POLYGON ((803416.7500016 2033282.46911, 803416.7500016 2033438.71911, 803573.0000016 2033438.71911, 803573.0000016 2033282.46911, 803416.7500016 2033282.46911))",9345,12.0,227.89710368184396,0.3229408264160156,0.0
"POLYGON ((800291.7500016 2036251.21911, 800291.7500016 2036407.46911, 800448.0000016 2036407.46911, 800448.0000016 2036251.21911, 800291.7500016 2036251.21911))",7490,15.0,725.1239799488163,0.1782684326171875,0.016862107335444663
"POLYGON ((807948.0000016 2035001.21911, 807948.0000016 2035157.46911, 808104.2500016 2035157.46911, 808104.2500016 2035001.21911, 807948.0000016 2035001.21911))",1365,12.0,376.5540957102259,0.23546218872070312,0.0
"POLYGON ((798104.2500016 2036251.21911, 798104.2500016 2036407.46911, 798260.5000016 2036407.46911, 798260.5000016 2036251.21911, 798104.2500016 2036251.21911))",8360,52.0,201.47491505957396,0.107330322265625,0.0
"POLYGON ((805291.7500016 2032344.96911, 805291.7500016 2032501.21911, 805448.0000016 2032501.21911, 805448.0000016 2032344.96911, 805291.7500016 2032344.96911))",4949,15.0,546.4429326749218,0.11303329467773438,0.0
"POLYGON ((797010.5000016 2043126.21911, 797010.5000016 2043282.46911, 797166.7500016 2043282.46911, 797166.7500016 2043126.21911, 797010.5000016 2043126.21911))",2465,41.0,190.12833812797703,0.3385734558105469,0.0
